Date,High,Low,Open,Close,Volume,Adj Close,Currency
2019-01-01,1.2756729125976562,1.2714558839797974,1.275022268295288,1.2738043069839478,0.0,1.2738043069839478,GBP
2019-01-02,1.2773349285125732,1.2584631443023682,1.2752337455749512,1.2754288911819458,0.0,1.2754288911819458,GBP
2019-01-03,1.2638230323791504,1.251877784729004,1.251877784729004,1.2521913051605225,0.0,1.2521913051605225,GBP
2019-01-04,1.2739664316177368,1.261781930923462,1.2628973722457886,1.2628813982009888,0.0,1.2628813982009888,GBP
2019-01-07,1.2787723541259766,1.2724264860153198,1.2732852697372437,1.2734960317611694,0.0,1.2734960317611694,GBP
2019-01-08,1.2792304754257202,1.2714881896972656,1.2786905765533447,1.278608798980713,0.0,1.278608798980713,GBP
2019-01-09,1.2802950143814087,1.271779179573059,1.2738852500915527,1.2737879753112793,0.0,1.2737879753112793,GBP
2019-01-10,1.2801146507263184,1.273058295249939,1.2799508571624756,1.279967188835144,0.0,1.279967188835144,GBP
2019-01-11,1.2837464809417725,1.2716660499572754,1.275835633277893,1.2753963470458984,0.0,1.2753963470458984,GBP
2019-01-14,1.2927746772766113,1.2821005582809448,1.2849836349487305,1.2849836349487305,0.0,1.2849836349487305,GBP
2019-01-15,1.2916558980941772,1.2756240367889404,1.2876144647598267,1.2874983549118042,0.0,1.2874983549118042,GBP
2019-01-16,1.2895737886428833,1.2827255725860596,1.287282943725586,1.2872166633605957,0.0,1.2872166633605957,GBP
2019-01-17,1.2939958572387695,1.2836146354675293,1.2884771823883057,1.2885768413543701,0.0,1.2885768413543701,GBP
2019-01-18,1.299376368522644,1.2892080545425415,1.298296570777893,1.2983977794647217,0.0,1.2983977794647217,GBP
2019-01-21,1.2910722494125366,1.2831699848175049,1.2853471040725708,1.2853471040725708,0.0,1.2853471040725708,GBP
2019-01-22,1.296714186668396,1.2855949401855469,1.2892745733261108,1.2891747951507568,0.0,1.2891747951507568,GBP
2019-01-23,1.3080273866653442,1.2945822477340698,1.2956725358963013,1.2957731485366821,0.0,1.2957731485366821,GBP
2019-01-24,1.3095861673355103,1.301371693611145,1.3083182573318481,1.308215618133545,0.0,1.308215618133545,GBP
2019-01-25,1.3176618814468384,1.3063528537750244,1.3112174272537231,1.3121638298034668,0.0,1.3121638298034668,GBP
2019-01-28,1.3210039138793945,1.3138705492019653,1.3207770586013794,1.3208470344543457,0.0,1.3208470344543457,GBP
2019-01-29,1.3196616172790527,1.3131458759307861,1.3159972429275513,1.3160146474838257,0.0,1.3160146474838257,GBP
2019-01-30,1.311991572380066,1.3058068752288818,1.3080615997314453,1.30804443359375,0.0,1.30804443359375,GBP
2019-01-31,1.3160665035247803,1.3101180791854858,1.311681866645813,1.3117163181304932,0.0,1.3117163181304932,GBP
2019-02-01,1.311475396156311,1.3045804500579834,1.3109252452850342,1.3109424114227295,0.0,1.3109424114227295,GBP
2019-02-04,1.3098777532577515,1.3042230606079102,1.3078563213348389,1.3077365159988403,0.0,1.3077365159988403,GBP
2019-02-05,1.3051422834396362,1.2929919958114624,1.3030844926834106,1.3031013011932373,0.0,1.3031013011932373,GBP
2019-02-06,1.297858476638794,1.2929919958114624,1.2958402633666992,1.2957228422164917,0.0,1.2957228422164917,GBP
2019-02-07,1.2994775772094727,1.2856279611587524,1.2934435606002808,1.2934435606002808,0.0,1.2934435606002808,GBP
2019-02-08,1.2976900339126587,1.2924572229385376,1.29490065574646,1.2949174642562866,0.0,1.2949174642562866,GBP
2019-02-11,1.2939958572387695,1.2860082387924194,1.293727993965149,1.293677806854248,0.0,1.293677806854248,GBP
2019-02-12,1.2896569967269897,1.283433437347412,1.2864713668823242,1.2864052057266235,0.0,1.2864052057266235,GBP
2019-02-13,1.295706033706665,1.2860909700393677,1.28909170627594,1.2892080545425415,0.0,1.2892080545425415,GBP
2019-02-14,1.2878466844558716,1.277400255203247,1.2856775522232056,1.2856775522232056,0.0,1.2856775522232056,GBP
2019-02-15,1.2859750986099243,1.2786579132080078,1.2799180746078491,1.2798361778259277,0.0,1.2798361778259277,GBP
2019-02-18,1.293727993965149,1.2893908023834229,1.2903226613998413,1.290555715560913,0.0,1.290555715560913,GBP
2019-02-19,1.304665446281433,1.2896569967269897,1.2922735214233398,1.2924071550369263,0.0,1.2924071550369263,GBP
2019-02-20,1.3085408210754395,1.301371693611145,1.306165099143982,1.3061310052871704,0.0,1.3061310052871704,GBP
2019-02-21,1.3092432022094727,1.3027619123458862,1.3043931722640991,1.30451238155365,0.0,1.30451238155365,GBP
2019-02-22,1.3080615997314453,1.2972187995910645,1.3040870428085327,1.3041380643844604,0.0,1.3041380643844604,GBP
2019-02-25,1.3095861673355103,1.3057047128677368,1.3064382076263428,1.306557536125183,0.0,1.306557536125183,GBP
2019-02-26,1.3280211687088013,1.3123359680175781,1.312663197517395,1.31271493434906,0.0,1.31271493434906,GBP
2019-02-27,1.3348817825317383,1.3234516382217407,1.3261016607284546,1.3258028030395508,0.0,1.3258028030395508,GBP
2019-02-28,1.3320900201797485,1.32650625705719,1.331611156463623,1.3318239450454712,0.0,1.3318239450454712,GBP
2019-03-01,1.3286387920379639,1.3214752674102783,1.3264886140823364,1.3264886140823364,0.0,1.3264886140823364,GBP
2019-03-04,1.325486421585083,1.3168984651565552,1.323784351348877,1.3239772319793701,0.0,1.3239772319793701,GBP
2019-03-05,1.3197312355041504,1.3099464178085327,1.3178702592849731,1.3178529739379883,0.0,1.3178529739379883,GBP
2019-03-06,1.3170892000198364,1.3125942945480347,1.3156163692474365,1.3156682252883911,0.0,1.3156682252883911,GBP
2019-03-07,1.3187392950057983,1.3089348077774048,1.3180092573165894,1.3182177543640137,0.0,1.3182177543640137,GBP
2019-03-08,1.3108049631118774,1.3005930185317993,1.3092432022094727,1.3092432022094727,0.0,1.3092432022094727,GBP
2019-03-11,1.3097577095031738,1.2962266206741333,1.298414707183838,1.2988362312316895,0.0,1.2988362312316895,GBP
2019-03-12,1.324591040611267,1.3010668754577637,1.324591040611267,1.3248542547225952,0.0,1.3248542547225952,GBP
2019-03-13,1.3230488300323486,1.3064721822738647,1.3064721822738647,1.3066771030426025,0.0,1.3066771030426025,GBP
2019-03-14,1.3331555128097534,1.3211086988449097,1.3284269571304321,1.3285682201385498,0.0,1.3285682201385498,GBP
2019-03-15,1.3296104669570923,1.3207248449325562,1.3257324695587158,1.3258554935455322,0.0,1.3258554935455322,GBP
2019-03-18,1.3299640417099,1.3131976127624512,1.3297518491744995,1.329716444015503,0.0,1.329716444015503,GBP
2019-03-19,1.330866813659668,1.324275255203247,1.326435923576355,1.326435923576355,0.0,1.326435923576355,GBP
2019-03-20,1.3269639015197754,1.3149935007095337,1.3269110918045044,1.3271400928497314,0.0,1.3271400928497314,GBP
2019-03-21,1.3229262828826904,1.306796669960022,1.3206549882888794,1.320533037185669,0.0,1.320533037185669,GBP
2019-03-22,1.322209119796753,1.3084039688110352,1.3130252361297607,1.313232183456421,0.0,1.313232183456421,GBP
2019-03-25,1.3245735168457031,1.3162916898727417,1.3206549882888794,1.3206549882888794,0.0,1.3206549882888794,GBP
2019-03-26,1.3261544704437256,1.316482424736023,1.3208119869232178,1.3215277194976807,0.0,1.3215277194976807,GBP
2019-03-27,1.3246086835861206,1.3167943954467773,1.321038842201233,1.321143627166748,0.0,1.321143627166748,GBP
2019-03-28,1.3199577331542969,1.3076339960098267,1.3152875900268555,1.3152703046798706,0.0,1.3152703046798706,GBP
2019-03-29,1.3128355741500854,1.2980438470840454,1.3054147958755493,1.30565345287323,0.0,1.30565345287323,GBP
2019-03-31,1.3147860765457153,1.3011515140533447,1.30218505859375,1.3022867441177368,0.0,1.3022867441177368,GBP
2019-04-01,1.3083868026733398,1.301676630973816,1.3069332838058472,1.3068991899490356,0.0,1.3068991899490356,GBP
2019-04-02,1.3196094036102295,1.3123877048492432,1.3125426769256592,1.312766671180725,0.0,1.312766671180725,GBP
2019-04-03,1.319087266921997,1.3068478107452393,1.3178355693817139,1.3176966905593872,0.0,1.3176966905593872,GBP
2019-04-04,1.3119399547576904,1.300576090812683,1.3073433637619019,1.3077024221420288,0.0,1.3077024221420288,GBP
2019-04-07,1.3071895837783813,1.3035260438919067,1.3037129640579224,1.3038150072097778,0.0,1.3038150072097778,GBP
2019-04-08,1.3116645812988281,1.303407073020935,1.3061821460723877,1.306335687637329,0.0,1.306335687637329,GBP
2019-04-09,1.3103927373886108,1.3049379587173462,1.3053126335144043,1.305721640586853,0.0,1.305721640586853,GBP
2019-04-10,1.3109596967697144,1.3064382076263428,1.3097577095031738,1.3099292516708374,0.0,1.3099292516708374,GBP
2019-04-11,1.3130252361297607,1.3051422834396362,1.3054660558700562,1.3056023120880127,0.0,1.3056023120880127,GBP
2019-04-14,1.311991572380066,1.3080615997314453,1.3084723949432373,1.3083868026733398,0.0,1.3083868026733398,GBP
2019-04-15,1.3104442358016968,1.30451238155365,1.3099122047424316,1.3102725744247437,0.0,1.3102725744247437,GBP
2019-04-16,1.306796669960022,1.303186297416687,1.3044612407684326,1.3046314716339111,0.0,1.3046314716339111,GBP
2019-04-17,1.3052444458007812,1.2997647523880005,1.3039339780807495,1.3039339780807495,0.0,1.3039339780807495,GBP
2019-04-18,1.3009991645812988,1.2988699674606323,1.299376368522644,1.2994438409805298,0.0,1.2994438409805298,GBP
2019-04-21,1.3000519275665283,1.2976900339126587,1.299376368522644,1.299376368522644,0.0,1.299376368522644,GBP
2019-04-22,1.3018798828125,1.2929418087005615,1.2981956005096436,1.2981449365615845,0.0,1.2981449365615845,GBP
2019-04-23,1.2963443994522095,1.2916725873947144,1.2938786745071411,1.2938116788864136,0.0,1.2938116788864136,GBP
2019-04-24,1.2916725873947144,1.2867032289505005,1.2903891801834106,1.2904890775680542,0.0,1.2904890775680542,GBP
2019-04-25,1.2943308353424072,1.2888258695602417,1.2897733449935913,1.289607048034668,0.0,1.289607048034668,GBP
2019-04-28,1.2946659326553345,1.2905889749526978,1.2921065092086792,1.2920230627059937,0.0,1.2920230627059937,GBP
2019-04-29,1.3046144247055054,1.2927913665771484,1.2931759357452393,1.2932428121566772,0.0,1.2932428121566772,GBP
2019-04-30,1.3092432022094727,1.3035260438919067,1.304069995880127,1.3039849996566772,0.0,1.3039849996566772,GBP
2019-05-01,1.308010220527649,1.3018969297409058,1.305483102798462,1.3053126335144043,0.0,1.3053126335144043,GBP
2019-05-02,1.3176966905593872,1.299156904220581,1.3031693696975708,1.3033220767974854,0.0,1.3033220767974854,GBP
2019-05-05,1.3150454759597778,1.3082668781280518,1.3150454759597778,1.3150626420974731,0.0,1.3150626420974731,GBP
2019-05-06,1.3129562139511108,1.304206132888794,1.3097405433654785,1.3099292516708374,0.0,1.3099292516708374,GBP
2019-05-07,1.308215618133545,1.299106240272522,1.306830883026123,1.3068820238113403,0.0,1.3068820238113403,GBP
2019-05-08,1.3026090860366821,1.2968318462371826,1.3014055490493774,1.3012022972106934,0.0,1.3012022972106934,GBP
2019-05-09,1.3046314716339111,1.2993087768554688,1.3009822368621826,1.3009653091430664,0.0,1.3009653091430664,GBP
2019-05-12,1.3040870428085327,1.2950851917266846,1.3008975982666016,1.3010668754577637,0.0,1.3010668754577637,GBP
2019-05-13,1.2971850633621216,1.2909221649169922,1.2963947057724,1.2963106632232666,0.0,1.2963106632232666,GBP
2019-05-14,1.2922568321228027,1.2829065322875977,1.2906056642532349,1.2906556129455566,0.0,1.2906556129455566,GBP
2019-05-15,1.2855123281478882,1.2790340185165405,1.2845875024795532,1.2847524881362915,0.0,1.2847524881362915,GBP
2019-05-16,1.2799180746078491,1.2721351385116577,1.2797870635986328,1.2797706127166748,0.0,1.2797706127166748,GBP
2019-05-19,1.2757542133331299,1.2716821432113647,1.2730258703231812,1.2731555700302124,0.0,1.2731555700302124,GBP
2019-05-20,1.2794268131256104,1.268617033958435,1.272782802581787,1.2729123830795288,0.0,1.2729123830795288,GBP
2019-05-22,1.268343448638916,1.2605888843536377,1.2663357257843018,1.2664159536361694,0.0,1.2664159536361694,GBP
2019-05-23,1.2717145681381226,1.2649421691894531,1.2664639949798584,1.2664639949798584,0.0,1.2664639949798584,GBP
2019-05-26,1.2748597860336304,1.2668330669403076,1.2722808122634888,1.2724751234054565,0.0,1.2724751234054565,GBP
2019-05-27,1.2700024843215942,1.26558256149292,1.2680860757827759,1.2682307958602905,0.0,1.2682307958602905,GBP
2019-05-28,1.2669614553451538,1.2612568140029907,1.265982985496521,1.2659670114517212,0.0,1.2659670114517212,GBP
2019-05-29,1.2640626430511475,1.2583998441696167,1.2629451751708984,1.2629451751708984,0.0,1.2629451751708984,GBP
2019-05-30,1.2636473178863525,1.2560131549835205,1.2607001066207886,1.2609704732894897,0.0,1.2609704732894897,GBP
2019-06-02,1.2658227682113647,1.261304497718811,1.2640467882156372,1.2639508247375488,0.0,1.2639508247375488,GBP
2019-06-03,1.2705835103988647,1.2644623517990112,1.2663036584854126,1.2664159536361694,0.0,1.2664159536361694,GBP
2019-06-04,1.2744048833847046,1.2693254947662354,1.2703735828399658,1.2702767848968506,0.0,1.2702767848968506,GBP
2019-06-05,1.2741937637329102,1.2669614553451538,1.2686814069747925,1.2688584327697754,0.0,1.2688584327697754,GBP
2019-06-06,1.2761775255203247,1.2689388990402222,1.269841194152832,1.269841194152832,0.0,1.269841194152832,GBP
2019-06-09,1.2729123830795288,1.2656145095825195,1.2722645998001099,1.2722970247268677,0.0,1.2722970247268677,GBP
2019-06-10,1.2727665901184082,1.2672985792160034,1.2692127227783203,1.2691160440444946,0.0,1.2691160440444946,GBP
2019-06-11,1.27586829662323,1.268842339515686,1.2723132371902466,1.2724426984786987,0.0,1.2724426984786987,GBP
2019-06-12,1.2705672979354858,1.266496181488037,1.269357681274414,1.2693415880203247,0.0,1.2693415880203247,GBP
2019-06-13,1.268391728401184,1.2590177059173584,1.2679896354675293,1.268005609512329,0.0,1.268005609512329,GBP
2019-06-16,1.2605571746826172,1.2555242776870728,1.2594457864761353,1.2596044540405273,0.0,1.2596044540405273,GBP
2019-06-17,1.2560920715332031,1.2507191896438599,1.2540600299835205,1.2541544437408447,0.0,1.2541544437408447,GBP
2019-06-18,1.26385498046875,1.2545477151870728,1.2566444873809814,1.2566603422164917,0.0,1.2566603422164917,GBP
2019-06-19,1.2725722789764404,1.2653743028640747,1.2653743028640747,1.2656625509262085,0.0,1.2656625509262085,GBP
2019-06-20,1.2724426984786987,1.2644941806793213,1.270551085472107,1.2707933187484741,0.0,1.2707933187484741,GBP
2019-06-23,1.276666283607483,1.2711002826690674,1.2750548124313354,1.2750873565673828,0.0,1.2750873565673828,GBP
2019-06-24,1.2783963680267334,1.2712457180023193,1.2739503383636475,1.2739664316177368,0.0,1.2739664316177368,GBP
2019-06-25,1.2706964015960693,1.2664159536361694,1.269083857536316,1.2690677642822266,0.0,1.2690677642822266,GBP
2019-06-26,1.2724264860153198,1.266688585281372,1.2695671319961548,1.269841194152832,0.0,1.269841194152832,GBP
2019-06-27,1.273414969444275,1.2666083574295044,1.26739501953125,1.267748475074768,0.0,1.267748475074768,GBP
2019-06-30,1.270809531211853,1.263296127319336,1.2693737745285034,1.2694543600082397,0.0,1.2694543600082397,GBP
2019-07-01,1.2648621797561646,1.2586374282836914,1.2644143104553223,1.2644623517990112,0.0,1.2644623517990112,GBP
2019-07-02,1.2602394819259644,1.2558870315551758,1.2597631216049194,1.25982666015625,0.0,1.25982666015625,GBP
2019-07-03,1.2592872381210327,1.2570552825927734,1.2583839893341064,1.2582731246948242,0.0,1.2582731246948242,GBP
2019-07-04,1.2587007284164429,1.248299241065979,1.2583364248275757,1.2583048343658447,0.0,1.2583048343658447,GBP
2019-07-07,1.2540757656097412,1.2501249313354492,1.2526148557662964,1.2525520324707031,0.0,1.2525520324707031,GBP
2019-07-08,1.2520345449447632,1.2441215515136719,1.251877784729004,1.2516427040100098,0.0,1.2516427040100098,GBP
2019-07-09,1.252112865447998,1.2445240020751953,1.245733380317688,1.2458575963974,0.0,1.2458575963974,GBP
2019-07-10,1.257228970527649,1.2506252527236938,1.2506252527236938,1.2508130073547363,0.0,1.2508130073547363,GBP
2019-07-11,1.256265640258789,1.2522697448730469,1.2522697448730469,1.2523481845855713,0.0,1.2523481845855713,GBP
2019-07-14,1.2576401233673096,1.2511886358261108,1.257228970527649,1.2571974992752075,0.0,1.2571974992752075,GBP
2019-07-15,1.2520345449447632,1.2397410869598389,1.2520345449447632,1.251799464225769,0.0,1.251799464225769,GBP
2019-07-16,1.2439358234405518,1.2383440732955933,1.2408795356750488,1.2412029504776,0.0,1.2412029504776,GBP
2019-07-17,1.249547004699707,1.242915391921997,1.2435026168823242,1.2434717416763306,0.0,1.2434717416763306,GBP
2019-07-18,1.2554926872253418,1.249640703201294,1.2543903589248657,1.2541857957839966,0.0,1.2541857957839966,GBP
2019-07-21,1.251564383506775,1.2457643747329712,1.2510321140289307,1.2512825727462769,0.0,1.2512825727462769,GBP
2019-07-22,1.2481745481491089,1.2420353889465332,1.247302770614624,1.2474894523620605,0.0,1.2474894523620605,GBP
2019-07-23,1.2521286010742188,1.2429462671279907,1.2437810897827148,1.243904948234558,0.0,1.243904948234558,GBP
2019-07-24,1.251799464225769,1.2465252876281738,1.2485641241073608,1.2485953569412231,0.0,1.2485953569412231,GBP
2019-07-25,1.2459505796432495,1.2377768754959106,1.2453765869140625,1.2453454732894897,0.0,1.2453454732894897,GBP
2019-07-28,1.2383900880813599,1.2215979099273682,1.2377768754959106,1.2376697063446045,0.0,1.2376697063446045,GBP
2019-07-29,1.2220158576965332,1.212106466293335,1.2217471599578857,1.2217471599578857,0.0,1.2217471599578857,GBP
2019-07-30,1.224679708480835,1.2147272825241089,1.2157906293869019,1.2161602973937988,0.0,1.2161602973937988,GBP
2019-07-31,1.2154655456542969,1.2081964015960693,1.2154655456542969,1.215376853942871,0.0,1.215376853942871,GBP
2019-08-01,1.2144912481307983,1.2091752290725708,1.2127238512039185,1.2124298810958862,0.0,1.2124298810958862,GBP
2019-08-04,1.2188136577606201,1.210316777229309,1.2149192094802856,1.215214490890503,0.0,1.215214490890503,GBP
2019-08-05,1.2209714651107788,1.2142847776412964,1.2156133651733398,1.2158203125,0.0,1.2158203125,GBP
2019-08-06,1.2191405296325684,1.212224006652832,1.2172261476516724,1.2169743776321411,0.0,1.2169743776321411,GBP
2019-08-07,1.2183235883712769,1.2097749710083008,1.2141668796539307,1.2143291234970093,0.0,1.2143291234970093,GBP
2019-08-08,1.2147716283798218,1.2057344913482666,1.2144765853881836,1.2143733501434326,0.0,1.2143733501434326,GBP
2019-08-11,1.2100677490234375,1.2019230127334595,1.2021976709365845,1.2021976709365845,0.0,1.2021976709365845,GBP
2019-08-12,1.209760308265686,1.204355001449585,1.2080212831497192,1.207875370979309,0.0,1.207875370979309,GBP
2019-08-13,1.2099945545196533,1.2046741247177124,1.2064181566238403,1.2064181566238403,0.0,1.2064181566238403,GBP
2019-08-14,1.2142553329467773,1.2051095962524414,1.2060399055480957,1.2060399055480957,0.0,1.2060399055480957,GBP
2019-08-15,1.217730164527893,1.208313226699829,1.2092190980911255,1.209160566329956,0.0,1.209160566329956,GBP
2019-08-18,1.2172706127166748,1.2105804681777954,1.2159829139709473,1.2161011695861816,0.0,1.2161011695861816,GBP
2019-08-19,1.2167226076126099,1.2066947221755981,1.212973952293396,1.2131506204605103,0.0,1.2131506204605103,GBP
2019-08-20,1.217581868171692,1.211475133895874,1.216530203819275,1.2162343263626099,0.0,1.2162343263626099,GBP
2019-08-21,1.2269787788391113,1.2109616994857788,1.2131506204605103,1.213224172592163,0.0,1.213224172592163,GBP
2019-08-22,1.2277922630310059,1.2196460962295532,1.225144863128662,1.2251899242401123,0.0,1.2251899242401123,GBP
2019-08-25,1.228380560874939,1.2209415435791016,1.2261964082717896,1.2262415885925293,0.0,1.2262415885925293,GBP
2019-08-26,1.2305269241333008,1.2210012674331665,1.2221651077270508,1.222195029258728,0.0,1.222195029258728,GBP
2019-08-27,1.2289540767669678,1.216367483139038,1.2282146215438843,1.2283201217651367,0.0,1.2283201217651367,GBP
2019-08-28,1.2231069803237915,1.2184572219848633,1.2217471599578857,1.2218515872955322,0.0,1.2218515872955322,GBP
2019-08-29,1.2223743200302124,1.216219425201416,1.2185314893722534,1.218650221824646,0.0,1.218650221824646,GBP
2019-09-01,1.217581868171692,1.203905463218689,1.2159385681152344,1.21592378616333,0.0,1.21592378616333,GBP
